chat_id_1,chat_id_2,similarity,date_diff
173,219,0.9238678544638645,5 days 12:49:30
207,173,0.9238124135491977,6 days 10:23:11
219,173,0.9237246657830812,0 days 00:09:46
173,219,0.9237246657830812,3 days 00:55:24
1751,1735,0.9236769301671904,3 days 11:32:37
1730,1934,0.9236101225099733,2 days 16:05:18
1934,1730,0.9236101225099733,2 days 16:03:56
1751,1735,0.9235643176714461,1 days 03:38:49
209,173,0.9234770677373629,5 days 18:04:50
209,181,0.9234770677373629,5 days 18:05:53
1751,1735,0.9232420260055059,3 days 11:58:50
219,173,0.9228733579358976,4 days 22:55:09
173,179,0.9228733579358976,4 days 13:17:35
1751,1735,0.922783543291698,3 days 09:44:08
173,219,0.9227080027509111,0 days 01:45:12
181,173,0.9226390384931145,6 days 00:01:25
173,179,0.9226390384931145,6 days 00:05:03
181,179,0.9226390384931145,6 days 00:04:00
181,173,0.9226064188285593,3 days 20:53:14
210,219,0.9224624668907812,5 days 14:23:54
209,173,0.9224362411771557,5 days 20:08:52
1751,1735,0.922296302195736,6 days 22:33:21
210,219,0.922268493043349,5 days 02:11:12
1730,1934,0.9222105811553457,5 days 00:09:32
1934,1730,0.9221770685120264,2 days 14:04:34
1751,1735,0.9221400462418904,5 days 17:47:23
207,173,0.9221043744457667,1 days 22:45:06
210,219,0.9220947725655391,5 days 02:19:28
210,173,0.9220947725655391,5 days 02:19:59
1751,1735,0.9219604824958624,3 days 04:14:42
1751,1735,0.9219604824958624,6 days 15:28:29
1934,1730,0.9219204689131506,3 days 21:40:50
209,181,0.9218694696099449,5 days 20:13:57
209,173,0.9218694696099449,5 days 20:10:42
1934,1730,0.9218296556468082,5 days 15:30:48
1751,1735,0.921745472122552,2 days 23:14:16
177,3389,0.9216959505117744,3 days 22:36:24
173,219,0.9216565316797652,3 days 00:55:59
219,173,0.9216565316797652,0 days 00:15:55
173,181,0.9216047669895113,1 days 19:06:45
114,173,0.9215889262299549,2 days 02:32:46
209,173,0.9215745070661968,1 days 19:55:55
209,173,0.9215207078432761,5 days 18:03:25
209,181,0.9215207078432761,5 days 18:04:28
1934,1730,0.9215034743775389,2 days 16:13:24
173,219,0.921497193050462,3 days 01:54:37
1751,1735,0.9214595644525936,6 days 06:58:55
173,179,0.9214281995714492,6 days 10:03:38
219,173,0.9214281995714492,3 days 15:55:01
179,173,0.9214281995714492,3 days 12:45:01
173,179,0.9214281995714492,2 days 08:17:51
210,173,0.9213716731324588,5 days 02:19:44
210,219,0.9213716731324588,5 days 02:19:08
173,207,0.9213623885621207,0 days 13:11:26
207,173,0.9213623885621207,2 days 08:25:08
114,173,0.9213617006530908,6 days 07:06:21
219,173,0.9213331176385576,0 days 08:05:13
173,219,0.9213331176385576,6 days 23:01:27
1751,1735,0.9213114773688158,2 days 23:40:29
209,173,0.921193988777087,3 days 09:04:40
1730,1934,0.9211338605115962,3 days 14:05:01
1934,1730,0.9211075227819204,4 days 19:31:04
181,179,0.921032899215397,5 days 21:55:56
173,179,0.921032899215397,5 days 21:59:11
181,173,0.921032899215397,5 days 21:53:21
1751,1735,0.9208539533669738,2 days 21:25:47
179,114,0.9207755696847442,2 days 03:55:18
179,173,0.9207755696847442,2 days 00:48:25
173,114,0.9207755696847442,2 days 04:12:19
181,173,0.9207680568992648,4 days 04:55:09
1751,1735,0.9207443041465919,3 days 11:45:50
210,219,0.9205990964345958,5 days 02:44:11
173,179,0.9205370546497212,6 days 10:03:44
173,179,0.9204301871188043,2 days 09:17:33
179,173,0.9204301871188043,2 days 03:42:38
173,219,0.9204215280167874,6 days 09:07:10
173,179,0.9203580313622348,1 days 22:03:42
209,173,0.9203446206437582,6 days 23:59:42
219,173,0.9202832133164994,0 days 10:06:20
173,219,0.9202832133164994,6 days 21:00:20
173,219,0.9202279833345303,5 days 20:54:28
173,181,0.9201615951542018,3 days 02:06:53
1730,1934,0.920152098900459,3 days 03:03:48
1934,1730,0.920152098900459,3 days 03:03:26
173,219,0.9200546472115195,5 days 21:02:44
179,173,0.9199857347352349,6 days 12:57:19
173,114,0.9199526512992844,1 days 18:42:31
209,173,0.9199165153667532,5 days 20:09:17
209,181,0.9199165153667532,5 days 20:12:32
1934,1730,0.9199016248452251,0 days 05:58:13
173,207,0.9198048846036151,1 days 03:36:25
173,219,0.9196963179252556,2 days 00:03:51
179,219,0.9196963179252556,2 days 00:01:11
179,173,0.9196963179252556,2 days 00:00:39
209,173,0.9196221776927621,1 days 19:54:30
207,173,0.9195155246869833,6 days 23:24:13
219,207,0.9195155246869833,5 days 16:32:33
173,207,0.9195155246869833,5 days 16:33:05
219,173,0.9194462662396748,0 days 09:59:21
101,181,0.9193759128772033,4 days 12:23:11
173,219,0.9193331476286181,5 days 21:02:24
209,173,0.919242465520822,3 days 09:03:15
173,114,0.919180051227261,5 days 09:02:11
1751,1735,0.9191037064908794,5 days 12:05:49
179,173,0.9190869461681966,5 days 02:02:36
173,207,0.9189062727197846,2 days 14:31:08
173,219,0.9188969112691916,5 days 04:00:05
179,219,0.9188969112691916,5 days 03:43:04
210,219,0.9188772379149927,5 days 02:44:27
1751,1735,0.9188394740684585,3 days 04:08:09
1751,1735,0.9188394740684585,6 days 15:35:05
173,219,0.9185622802488818,5 days 21:27:27
207,173,0.9185499728382219,3 days 17:44:35
219,207,0.9185499728382219,3 days 19:54:00
219,173,0.9185499728382219,3 days 17:47:05
173,219,0.918545114848566,0 days 12:03:55
173,219,0.9185312361350076,3 days 19:10:17
2172,2269,0.9185076492389411,3 days 04:11:55
181,173,0.9184660884567661,0 days 21:15:45
173,179,0.9184320941698376,3 days 11:03:27
1751,1735,0.9184254653307745,6 days 01:17:21
1751,1735,0.9184068475752101,6 days 15:08:50
1751,1735,0.9184068475752101,3 days 04:34:22
219,173,0.9183985120774242,0 days 12:00:28
219,207,0.9183568217034225,4 days 08:06:42
219,173,0.9183519647352965,0 days 00:08:47
173,179,0.9183436559832551,1 days 23:20:21
1934,1730,0.9183174933087832,1 days 22:18:32
1730,1934,0.9183174933087832,1 days 22:18:53
207,173,0.9182515494517586,1 days 01:24:38
207,181,0.9182515494517586,1 days 01:29:21
173,207,0.9181838380364428,4 days 07:57:55
173,219,0.9181838380364428,4 days 07:55:25
219,207,0.9181838380364428,4 days 07:58:26
1730,1934,0.9180628097194713,2 days 06:31:57
1934,1730,0.9180628097194713,2 days 06:31:38
179,173,0.9179592819991395,1 days 06:33:51
1751,1735,0.9179507660148007,3 days 02:19:40
1751,1735,0.9179507660148007,6 days 17:23:32
179,173,0.9179171676751671,5 days 03:20:54
210,219,0.9179098058505377,5 days 03:14:53
173,219,0.9178247990290133,5 days 15:42:51
173,219,0.9178247990290133,0 days 12:04:10
219,173,0.9177939186765703,1 days 07:00:41
173,114,0.9177939186765703,2 days 22:03:59
209,173,0.9177474678449882,3 days 08:04:45
219,179,0.9176318003825359,2 days 10:26:58
219,173,0.9176318003825359,0 days 00:08:32
1751,1735,0.917627412710045,3 days 11:39:17
173,207,0.917463805527311,4 days 07:58:10
219,207,0.917463805527311,4 days 07:58:46
173,219,0.917463805527311,4 days 07:55:40
219,173,0.9174589532821325,0 days 00:00:51
219,173,0.9174589532821325,0 days 00:00:16
114,173,0.9174037896104795,6 days 23:25:33
1934,1730,0.9173545509175196,5 days 15:26:16
1730,1934,0.9173545509175196,5 days 15:26:35
1751,1735,0.9171953569039192,3 days 12:05:30
179,173,0.9171284040231212,6 days 08:44:49
219,173,0.9171284040231212,6 days 11:56:11
1934,1730,0.9170507091325835,4 days 16:26:52
173,219,0.9170098166842334,1 days 14:58:25
1751,1735,0.9168781451032445,0 days 05:41:51
1735,1751,0.9168781451032445,0 days 05:41:17
173,219,0.9168442313238305,5 days 21:27:43
187,173,0.9167411456449946,2 days 18:31:06
187,173,0.9167411456449946,3 days 03:06:33
187,114,0.9167411456449946,3 days 04:21:17
1751,1735,0.9167398769707265,3 days 09:50:48
219,207,0.9166945056042154,4 days 07:33:43
173,219,0.9166896574276789,0 days 00:24:12
187,173,0.9166110462509018,3 days 07:46:39
173,219,0.9164747296404003,3 days 19:10:52
207,173,0.916366911323611,5 days 02:22:40
179,173,0.9163654876413584,4 days 12:55:55
173,219,0.9163603162532191,3 days 02:55:01
114,219,0.9163603162532191,2 days 23:48:08
173,219,0.9163162868559224,3 days 20:09:30
173,179,0.9160772097190006,0 days 00:00:45
219,179,0.9160772097190006,0 days 00:00:13
173,219,0.9160772097190006,0 days 00:02:22
173,219,0.9160165898471623,3 days 00:00:48
173,219,0.9159707966431716,0 days 00:24:27
173,219,0.9159648389758729,1 days 12:57:18
173,219,0.915878939693029,5 days 21:58:09
173,181,0.9158677101478317,0 days 06:05:43
209,173,0.9158032459452602,3 days 08:03:20
219,173,0.9157390629675676,1 days 07:00:06
173,219,0.9156767971152117,5 days 12:49:52
209,173,0.9156488862174814,6 days 07:05:02
219,173,0.9155807473672573,1 days 06:01:28
114,173,0.9155686097001391,6 days 16:02:20
179,173,0.9154702359081807,3 days 02:01:12
173,114,0.9153160786824883,0 days 03:06:34
114,219,0.9153160786824883,2 days 21:47:01
173,219,0.9153160786824883,3 days 00:53:54
114,173,0.9151922705800886,6 days 21:27:15
173,181,0.9150623909947265,1 days 06:00:32
187,173,0.9150154005624455,1 days 22:46:50
187,173,0.9150154005624455,1 days 22:46:37
173,114,0.9150058538353507,0 days 12:09:24
219,207,0.9149799501039317,4 days 07:33:27
173,219,0.9149751109952667,0 days 00:24:28
173,219,0.9149727439695468,2 days 21:59:41
209,173,0.9149193168618612,4 days 10:05:44
179,181,0.9148179608259134,6 days 18:01:41
173,179,0.9148179608259134,5 days 11:04:51
179,173,0.9148179608259134,6 days 17:56:58
173,181,0.9148179608259134,6 days 18:04:16
173,179,0.914689461098484,2 days 04:41:49
173,219,0.9146333384480969,5 days 10:48:45
209,173,0.9145692595975543,6 days 06:04:54
187,78,0.9145393357211719,4 days 22:21:35
173,179,0.9145313269563609,2 days 01:04:21
114,173,0.914471916142916,2 days 03:55:11
114,173,0.914471916142916,2 days 13:54:29
187,173,0.9143449419072619,1 days 07:47:17
173,187,0.9142816111285147,1 days 11:13:55
173,219,0.914257594744521,0 days 00:24:43
209,173,0.9142529490580649,4 days 12:04:48
219,207,0.9140166212657157,4 days 07:03:01
173,219,0.9140117872518648,0 days 00:54:54
1934,1730,0.9139497450051304,4 days 22:24:07
1730,1934,0.9139497450051304,4 days 22:24:20
187,173,0.9138026935273905,3 days 07:46:57
173,179,0.9137393139365199,5 days 12:04:59
209,173,0.9137091101032245,6 days 07:03:37
187,114,0.9136116901423986,0 days 01:55:44
173,187,0.9136116901423986,0 days 09:01:11
173,181,0.9134694412208485,1 days 08:08:36
173,101,0.9134554890092076,4 days 11:52:38
173,101,0.9134554890092076,6 days 04:52:40
173,101,0.9134554890092076,4 days 05:37:42
101,173,0.9134554890092076,0 days 17:52:19
173,101,0.9134554890092076,0 days 20:52:38
173,101,0.9134554890092076,4 days 03:52:38
173,101,0.9134554890092076,2 days 12:52:38
173,101,0.9134554890092076,1 days 23:52:38
173,101,0.9134554890092076,1 days 20:07:41
101,173,0.9134554890092076,3 days 00:37:22
101,173,0.9134554890092076,2 days 01:22:21
173,101,0.9134554890092076,0 days 08:37:41
101,173,0.9134554890092076,4 days 06:52:21
173,101,0.9134554890092076,5 days 06:37:38
173,101,0.9134554890092076,0 days 04:07:41
173,219,0.9134485592665507,3 days 02:54:20
173,179,0.9133265240493399,2 days 00:03:35
1751,1735,0.9133050740131448,6 days 00:42:11
173,219,0.9132950264319855,0 days 00:55:09
181,210,0.9132613906711409,0 days 18:43:55
173,179,0.9130798252579208,5 days 06:03:08
209,173,0.9129810863195272,4 days 10:04:19
114,173,0.9129092627314023,1 days 09:55:00
114,173,0.9129092627314023,4 days 00:55:54
219,173,0.9128718068131425,2 days 06:34:01
173,114,0.9128001153354746,0 days 14:07:42
207,179,0.9127076597036538,0 days 01:25:29
209,173,0.9126317706415753,6 days 06:03:29
219,173,0.9125379010464562,3 days 17:46:35
207,173,0.9125379010464562,3 days 17:44:05
1934,1730,0.9124613531663117,4 days 08:59:27
114,173,0.9124151500709913,4 days 10:54:31
209,173,0.9123161301969643,4 days 12:03:23
187,78,0.9122923086749158,3 days 22:53:30
187,78,0.9122923086749158,3 days 22:54:05
187,78,0.9122923086749158,3 days 22:52:51
173,179,0.912128033341157,2 days 00:03:12
1934,1730,0.912085804272379,6 days 18:49:34
173,114,0.9120341685329717,0 days 14:05:29
173,187,0.9119200254181296,2 days 18:10:46
173,187,0.9119200254181296,5 days 15:47:20
173,219,0.9118174736278972,5 days 15:43:21
1730,1934,0.9116823879026543,2 days 22:10:52
1934,1730,0.9116823879026543,2 days 22:10:36
207,219,0.9108596621875511,1 days 03:26:45
173,219,0.9108548448700969,5 days 11:24:40
173,207,0.9107989675525702,6 days 14:47:01
173,179,0.9107989675525702,6 days 14:42:22
179,219,0.9107499265447648,5 days 03:43:26
173,219,0.9107499265447648,5 days 04:00:27
78,2078,0.9107471345267127,0 days 01:29:52
114,173,0.9107078702976884,2 days 04:55:55
206,182,0.9106393093248658,4 days 09:30:07
206,182,0.9106393093248658,4 days 08:24:53
179,173,0.9104665236463151,4 days 22:54:56
1934,1730,0.9104584971427343,1 days 19:07:19
173,187,0.9103784831682386,6 days 06:12:19
173,187,0.9103155884746378,1 days 19:13:22
187,173,0.9103155884746378,4 days 03:46:55
114,187,0.9103155884746378,1 days 09:08:17
173,114,0.910309743293026,0 days 11:05:31
101,114,0.9101914754205838,3 days 07:20:52
101,114,0.9101914754205838,3 days 22:50:52
114,101,0.9101914754205838,4 days 23:54:08
101,114,0.9101914754205838,2 days 21:35:53
101,114,0.9101914754205838,5 days 02:33:33
114,101,0.9101914754205838,0 days 19:39:07
114,101,0.9101914754205838,6 days 06:09:07
101,114,0.9101914754205838,5 days 02:35:52
101,114,0.9101914754205838,0 days 07:05:52
101,114,0.9101914754205838,2 days 05:20:53
101,114,0.9101914754205838,6 days 14:35:52
114,187,0.9101811597389424,4 days 14:22:36
173,187,0.9101811597389424,4 days 15:37:20
173,187,0.9101811597389424,5 days 00:12:47
173,114,0.910169924382973,0 days 21:21:27
173,219,0.9101405596994827,5 days 11:24:55
187,173,0.9100920886878415,1 days 20:48:19
187,173,0.9100920886878415,5 days 03:46:46
173,187,0.9100519913057821,4 days 10:57:14
